,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
7216453,7216453,7216453,565315117573722_1172253930213168,2022-03-22 11:27:05,link,This is a re-share of a post,https://www.give.novaukraine.org/,www.give.novaukraine.org,novaukraine
7220579,7220579,7220579,2294077994171869_3173225306257129,2022-03-22 11:46:42,link,Home | Nova Ukraine,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
7279811,7279811,7279811,1356097811163709_4872297936210328,2022-03-22 18:00:59,link,This is a re-share of a post,http://novaukraine.org/,novaukraine.org,novaukraine
7284360,7284360,7284360,18652849864_10158912297134865,2022-03-22 18:24:47,link,Give To Ukraine: Donate Now | Give Nova Ukraine,https://www.give.novaukraine.org/?gclid=Cj0KCQjw5-WRBhCKARIsAAId9FmuPuMjyJ5TGyfz9cySmuKJPHNFYzllg-8dtX5CKMl7HRDDjJSAbfUaAiw0EALw_wcB,www.give.novaukraine.org,novaukraine
7285634,7285634,7285634,334148545356287_337832514987890,2022-03-22 18:31:17,link,Apply for Short Term Housing with Airbnb.org | Nova Ukraine,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
7303973,7303973,7303973,1462959674023816_3215049048814861,2022-03-22 20:08:57,link,Home | Nova Ukraine,https://novaukraine.org/,novaukraine.org,novaukraine
7421618,7421618,7421618,308979992518362_4881166585299657,2022-03-23 15:00:27,photo,,https://novaukraine.org/,novaukraine.org,novaukraine
7458951,7458951,7458951,2800434549373560658_1416593306,2022-03-23 17:50:34,photo,,novaukraine.org/donate,,novaukraine
7492069,7492069,7492069,2800541866302665606_11629918026,2022-03-23 21:25:00,video,,https://novaukraine.org/donate/,novaukraine.org,novaukraine
7515344,7515344,7515344,3148765652075065_3167696440181986,2022-03-24 01:18:47,link,Apply for Short Term Housing with Airbnb.org | Nova Ukraine,https://novaukraine.org/airbnb/?fbclid=IwAR31KZeiYpUVotQXs-z5PI4O_S-yHpAc4HxJZhsdleVJ9oSTS7OqnjhNIrQ,novaukraine.org,novaukraine
7742180,7742180,7742180,105561337315_10160913809597316,2022-03-24 23:36:10,photo,,https://www.give.novaukraine.org/,www.give.novaukraine.org,novaukraine
7742357,7742357,7742357,53143904489_10159988711264490,2022-03-24 23:37:52,photo,,https://www.give.novaukraine.org/,www.give.novaukraine.org,novaukraine
7742638,7742638,7742638,18652849864_10158915637409865,2022-03-24 23:41:44,photo,,https://www.give.novaukraine.org/,www.give.novaukraine.org,novaukraine
7743503,7743503,7743503,5907612638_10159134894912639,2022-03-24 23:52:59,photo,,https://www.give.novaukraine.org/,www.give.novaukraine.org,novaukraine
7744229,7744229,7744229,26374034613_10160484332124614,2022-03-25 00:00:54,photo,,https://www.give.novaukraine.org/,www.give.novaukraine.org,novaukraine
7874779,7874779,7874779,338927668246444_359598959512648,2022-03-26 02:27:09,link,Apply for Short Term Housing with Airbnb.org | Nova Ukraine,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
7876575,7876575,7876575,126290214072645_5292429820791966,2022-03-26 02:54:56,native_video,,https://www.facebook.com/novaukraine.org/videos/549183203043795/,www.facebook.com,facebook
7892893,7892893,7892893,2220499563_10159497900134564,2022-03-26 06:31:48,link,Apply for Short Term Housing with Airbnb.org with Nova Ukraine,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
7894791,7894791,7894791,273172384894123_291069509771077,2022-03-26 06:47:35,link,This is a re-share of a post,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
7935834,7935834,7935834,5043533945682394,2022-03-26 13:04:12,native_video,,https://www.facebook.com/novaukraine.org/videos/331497248950180/,www.facebook.com,facebook
7996283,7996283,7996283,1505700632851272_5022990417788925,2022-03-26 21:12:32,link,Help Ukraine Now,https://novaukraine.org/,novaukraine.org,novaukraine
8033480,8033480,8033480,5376726809007244_5393206600692598,2022-03-27 08:04:21,link,I CAN HELP HOST,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
8034370,8034370,8034370,359223894182445_4567774169994042,2022-03-27 08:10:43,link,Apply for Short Term Housing with Airbnb.org with Nova Ukraine,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
8042751,8042751,8042751,1304750543340743_1321906004958530,2022-03-27 09:07:26,link,Apply for Short Term Housing with Airbnb.org with Nova Ukraine,https://novaukraine.org/airbnb/?fbclid=IwAR2vVPi30p__4ciDnDUVNOGkCF8IQFcvObaaO0IVlIt93IX2wye-elGQfmg,novaukraine.org,novaukraine
8141284,8141284,8141284,765097033535684_5413278288717512,2022-03-28 04:06:58,photo,,https://www.give.novaukraine.org/,www.give.novaukraine.org,novaukraine
8152932,8152932,8152932,334148545356287_341058614665280,2022-03-28 06:45:06,link,Apply for Short Term Housing with Airbnb.org with Nova Ukraine,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
8204665,8204665,8204665,18652849864_10158921128374865,2022-03-28 15:33:55,photo,,https://www.give.novaukraine.org/,www.give.novaukraine.org,novaukraine
8228249,8228249,8228249,765097033535684_5415099861868688,2022-03-28 20:06:44,photo,,https://www.refugees.novaukraine.org/housing,www.refugees.novaukraine.org,novaukraine
8260748,8260748,8260748,897403827069409_2393864564089987,2022-03-29 06:04:30,native_video,,https://www.facebook.com/novaukraine.org/videos/969354690450636/,www.facebook.com,facebook
8288313,8288313,8288313,1114712429078011_1127802807768973,2022-03-29 09:11:15,link,Apply for Short Term Housing with Airbnb.org with Nova Ukraine,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
8432057,8432057,8432057,5053411431361312,2022-03-30 07:05:14,photo,,https://www.facebook.com/novaukraine.org/photos/a.765106103534777/5417898508255490/?type=3,www.facebook.com,facebook
8452150,8452150,8452150,1826667384250864_3036683736582550,2022-03-30 09:17:04,photo,,https://www.facebook.com/novaukraine.org/photos/a.765106103534777/5417898508255490/?type=3,www.facebook.com,facebook
8452197,8452197,8452197,961899220594713_4855498701234726,2022-03-30 09:17:20,photo,,https://www.facebook.com/novaukraine.org/photos/a.765106103534777/5417898508255490/?type=3,www.facebook.com,facebook
8452495,8452495,8452495,73176726793_10158644956241794,2022-03-30 09:19:19,photo,,https://www.facebook.com/novaukraine.org/photos/a.765106103534777/5417898508255490/?type=3,www.facebook.com,facebook
8568971,8568971,8568971,465327957907709_653289605778209,2022-03-31 04:33:46,photo,,https://www.facebook.com/novaukraine.org/photos/a.765106103534777/5417898508255490/?type=3,www.facebook.com,facebook
8570735,8570735,8570735,5055826764453112,2022-03-31 04:54:34,photo,,https://www.facebook.com/novaukraine.org/photos/a.765106103534777/5421421737903167/?type=3,www.facebook.com,facebook
8645944,8645944,8645944,196298155633104_427234332539484,2022-03-31 13:15:09,photo,,https://www.facebook.com/novaukraine.org/photos/a.799896003389120/5411536398891701/?type=3,www.facebook.com,facebook
8780187,8780187,8780187,650935524992897_4986645188088554,2022-04-01 14:39:58,link,Nova Ukraine,https://facebook.com/novaukraine.org,facebook.com,facebook
8790692,8790692,8790692,718925522598800_743736880117664,2022-04-01 16:08:55,link,This is a re-share of a post,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
8849265,8849265,8849265,1939692502960903_3103994153197393,2022-04-02 05:28:48,native_video,,https://www.facebook.com/novaukraine.org/videos/549183203043795/,www.facebook.com,facebook
8870709,8870709,8870709,5061972643838524,2022-04-02 10:45:06,photo,,https://www.facebook.com/novaukraine.org/photos/a.765106103534777/5442884572423550/?type=3,www.facebook.com,facebook
8886083,8886083,8886083,10830800724_10167626625505725,2022-04-02 13:47:22,link,Apply for Short Term Housing with Airbnb.org with Nova Ukraine,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
8927192,8927192,8927192,5063102947058827,2022-04-02 20:03:33,photo,,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
8929219,8929219,8929219,765097033535684_5428927667152574,2022-04-02 20:24:17,native_video,,https://www.facebook.com/novaukraine.org/videos/294336659528010/,www.facebook.com,facebook
8930199,8930199,8930199,5063155573720231,2022-04-02 20:33:08,photo,,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
9006092,9006092,9006092,912934585462467_4891476464274906,2022-04-03 14:49:27,link,Apply for Short Term Housing with Airbnb.org with Nova Ukraine,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
9017934,9017934,9017934,5142526262474855_5245556688838478,2022-04-03 17:10:52,link,This is a re-share of a post,https://novaukraine.org/,novaukraine.org,novaukraine
9080776,9080776,9080776,164856794021650_1311094452731206,2022-04-04 08:02:07,link,Apply for Short Term Housing with Airbnb.org with Nova Ukraine,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
9255346,9255346,9255346,1418101378440532_3097690210481632,2022-04-05 15:18:33,native_video,,https://www.facebook.com/novaukraine.org/videos/294336659528010/,www.facebook.com,facebook
9261181,9261181,9261181,325232999648758_345382590967132,2022-04-05 16:09:21,link,Apply for Short Term Housing with Airbnb.org with Nova Ukraine,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
9384833,9384833,9384833,765097033535684_5440345506010790,2022-04-07 02:00:04,photo,,https://www.give.novaukraine.org/unicef,www.give.novaukraine.org,novaukraine
9474579,9474579,9474579,1952975991587611_3192814047603793,2022-04-07 16:30:55,photo,,https://www.facebook.com/novaukraine.org/photos/a.799896003389120/5434382393273768/?type=3,www.facebook.com,facebook
9535713,9535713,9535713,1171309180322603_1171401040313417,2022-04-08 02:47:57,link,Apply for Short Term Housing with Airbnb.org with Nova Ukraine,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
9565057,9565057,9565057,631085804788081_656463925583602,2022-04-08 08:40:39,photo,,https://www.facebook.com/novaukraine.org/photos/a.765106103534777/5439223272789680/?type=3,www.facebook.com,facebook
9626326,9626326,9626326,765097033535684_5444963425548998,2022-04-08 18:00:36,photo,,https://www.give.novaukraine.org/unicef,www.give.novaukraine.org,novaukraine
9626335,9626335,9626335,2812036014748681293_1742077494,2022-04-08 18:00:39,photo,,https://www.give.novaukraine.org/unicef,www.give.novaukraine.org,novaukraine
9668331,9668331,9668331,41742591337_10158331953136338,2022-04-09 02:35:15,link,A Benefit for Ukraine,www.novaukraine.org,,novaukraine
9696766,9696766,9696766,307729789310257_4987323154684207,2022-04-09 10:19:41,photo,,https://www.give.novaukraine.org/unicef,www.give.novaukraine.org,novaukraine
9730734,9730734,9730734,179073358903993_2667356310075673,2022-04-09 16:40:00,photo,,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
9737276,9737276,9737276,192021739449921_380267063958720,2022-04-09 17:29:54,link,This is a re-share of a post,https://novaukraine.org/,novaukraine.org,novaukraine
10028954,10028954,10028954,765097033535684_5453504608028213,2022-04-11 23:55:02,link,GENERATORS DELIVERED TO CHERNIHIV AT A HEAVY COST | Nova Ukraine,https://novaukraine.org/generators-delivered-to-chernihiv-at-a-heavy-cost/,novaukraine.org,novaukraine
10031800,10031800,10031800,485971148742675_967752013897917,2022-04-12 01:18:55,native_video,,https://www.facebook.com/novaukraine.org/videos/724547772238729/,www.facebook.com,facebook
10046200,10046200,10046200,765097033535684_5454164191295588,2022-04-12 06:18:51,photo,,https://novaukraine.org/about-us/,novaukraine.org,novaukraine
10113691,10113691,10113691,202860549732769_5318499574835482,2022-04-13 00:47:03,link,"Ukrainian Voices, the UN, and the Path to Peace",https://novaukraine.org/donate/,novaukraine.org,novaukraine
10218962,10218962,10218962,151325329706_10159693629004707,2022-04-13 20:00:15,link,Nova Ukraine,https://facebook.com/novaukraine.org,facebook.com,facebook
10323946,10323946,10323946,438063164016501_731553528000795,2022-04-14 17:21:42,photo,,https://www.facebook.com/novaukraine.org/,www.facebook.com,facebook
10347451,10347451,10347451,712959559129058_1369800440111630,2022-04-14 22:26:43,link,Help Ukraine now,https://novaukraine.org/,novaukraine.org,novaukraine
10477159,10477159,10477159,300972640001362_4882100521888528,2022-04-16 02:14:22,link,Apply for Short Term Housing with Airbnb.org with Nova Ukraine,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
10487291,10487291,10487291,5127844883925340_5224964457546715,2022-04-16 05:27:19,link,Apply for Short Term Housing with Airbnb.org with Nova Ukraine,https://novaukraine.org/airbnb/,novaukraine.org,novaukraine
10532201,10532201,10532201,961899220594713_4900409083410354,2022-04-16 13:54:47,link,Nova Ukraine,https://facebook.com/novaukraine.org,facebook.com,facebook
10559464,10559464,10559464,765097033535684_5466504903394850,2022-04-16 17:57:09,native_video,,https://www.facebook.com/novaukraine.org/videos/713944139634084/,www.facebook.com,facebook
10620214,10620214,10620214,467848818369659_500079195146621,2022-04-17 10:45:13,native_video,,https://www.facebook.com/novaukraine.org/videos/724547772238729/,www.facebook.com,facebook
10625722,10625722,10625722,780318195409106_5120069734767242,2022-04-17 13:12:04,photo,,https://www.facebook.com/novaukraine.org/photos/a.765106103534777/5464164400295567/?type=3,www.facebook.com,facebook
10645647,10645647,10645647,100063553000073_400696895392074,2022-04-17 16:30:03,photo,,https://novaukraine.org/donate/,novaukraine.org,novaukraine
10652736,10652736,10652736,16918369546_10159821290519547,2022-04-17 17:36:27,native_video,,https://www.facebook.com/novaukraine.org/videos/724547772238729/,www.facebook.com,facebook
10696965,10696965,10696965,1084195471613581_5380193795347039,2022-04-18 08:47:50,link,Nova Ukraine,https://facebook.com/novaukraine.org,facebook.com,facebook
10808237,10808237,10808237,1707898212841691_2919121045052729,2022-04-19 07:14:26,link,Help Ukraine today,https://novaukraine.org/,novaukraine.org,novaukraine
10810877,10810877,10810877,887001101637646_1657559311248484,2022-04-19 07:34:44,link,Help Ukraine today,https://novaukraine.org/,novaukraine.org,novaukraine
10811253,10811253,10811253,2318729945037134_3206474176262702,2022-04-19 07:38:12,link,Help Ukraine today,https://novaukraine.org/,novaukraine.org,novaukraine
10870985,10870985,10870985,1074833959220695_4955193734518012,2022-04-19 16:12:05,link,Help Ukraine today,https://novaukraine.org/,novaukraine.org,novaukraine
10884641,10884641,10884641,765097033535684_5474668409245166,2022-04-19 20:27:34,photo,,https://www.give.novaukraine.org/,www.give.novaukraine.org,novaukraine
10884645,10884645,10884645,2820082524400677733_1742077494,2022-04-19 20:27:37,photo,,https://www.give.novaukraine.org,www.give.novaukraine.org,novaukraine
10897312,10897312,10897312,765097033535684_5475004295878244,2022-04-19 23:46:48,native_video,,https://novaukraine.org/donate/,novaukraine.org,novaukraine
11059650,11059650,11059650,329812563863820_2121897751321950,2022-04-21 15:00:44,photo,,https://novaukraine.org/,novaukraine.org,novaukraine
11095042,11095042,11095042,2230844660426384_2279233675587482,2022-04-21 22:12:11,link,Help Ukraine today,https://novaukraine.org/,novaukraine.org,novaukraine
11111557,11111557,11111557,765097033535684_5481068421938498,2022-04-22 05:34:59,photo,,https://www.facebook.com/novaukraine.org/photos/a.799896003389120/5481068388605168/?type=3,www.facebook.com,facebook
11185071,11185071,11185071,68754017245_10160013152477246,2022-04-22 20:08:41,link,SPECIAL EXHIBITION TO AID UKRAINE,https://novaukraine.org/,novaukraine.org,novaukraine
11193610,11193610,11193610,317825230407855_354479516742426,2022-04-22 23:33:27,link,Home | Nova Ukraine,https://novaukraine.org/?fbclid=IwAR1WgT-SsqhEvKrutV6yYMZEhGIm0jXYpltVfYegFi05X-f8maemDipe-d4,novaukraine.org,novaukraine
11240572,11240572,11240572,758757544167561_5382309211812348,2022-04-23 12:27:13,link,Nova Ukraine,https://facebook.com/novaukraine.org,facebook.com,facebook
11350892,11350892,11350892,765097033535684_5487936317918375,2022-04-24 17:03:47,photo,,https://www.give.novaukraine.org/,www.give.novaukraine.org,novaukraine
11380430,11380430,11380430,765097033535684_5488904841154856,2022-04-25 01:35:17,photo,,https://www.facebook.com/novaukraine.org/photos/a.799896003389120/5488904634488210/?type=3,www.facebook.com,facebook
11444059,11444059,11444059,74137674486_10159839191504487,2022-04-25 17:23:26,photo,,https://novaukraine.org/,novaukraine.org,novaukraine
11449546,11449546,11449546,765097033535684_5490850504293623,2022-04-25 18:32:53,photo,,https://www.facebook.com/novaukraine.org/photos/a.799896003389120/5490850270960313/?type=3,www.facebook.com,facebook
11461587,11461587,11461587,211311782245395_5104320806277777,2022-04-25 22:00:00,photo,,https://www.facebook.com/novaukraine.org/posts/5424292260949448,www.facebook.com,facebook
11462542,11462542,11462542,100069362733054_288519936803429,2022-04-25 22:24:58,photo,,https://www.facebook.com/novaukraine.org/posts/5424292260949448,www.facebook.com,facebook
11653182,11653182,11653182,2825958913569946439_1742077494,2022-04-27 23:03:08,video,,https://novaukraine.org/donate/,novaukraine.org,novaukraine
11653206,11653206,11653206,100064868011055_370539581784973,2022-04-27 23:03:34,native_video,,https://novaukraine.org/donate/,novaukraine.org,novaukraine
